# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = model_model
# start_datetime = 2021-09-16 15:02:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.98999999999999999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.025000000000000001
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = ./maud_output-linear-20210916170220/samples/input_data.json
# init = ./maud_output-linear-20210916170220/samples/inits.json
# random
#   seed = 58632
# output
#   file = /Users/tedgro/dtu/projects/maud_demo/maud_output-linear-20210916170220/samples/model-202109161702-2.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.27.0
# stancflags = --include_paths=/Users/tedgro/Code/Maud/src/maud,/Users/tedgro/Code/Maud/src/maud
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dgf_z.1,dgf_z.2,log_kcat_z.1,log_kcat_z.2,log_kcat_z.3,log_km_z.1,log_km_z.2,log_km_z.3,log_km_z.4,log_km_z.5,log_km_z.6,log_conc_enzyme_z.1.1,log_conc_enzyme_z.2.1,log_conc_enzyme_z.1.2,log_conc_enzyme_z.2.2,log_conc_enzyme_z.1.3,log_conc_enzyme_z.2.3,log_conc_unbalanced_z.1.1,log_conc_unbalanced_z.2.1,log_conc_unbalanced_z.1.2,log_conc_unbalanced_z.2.2,log_ki_z.1,log_diss_t_z.1,log_diss_r_z.1,log_transfer_constant_z.1,log_transfer_constant_z.2,dgf.1,dgf.2,km.1,km.2,km.3,km.4,km.5,km.6,ki.1,kcat.1,kcat.2,kcat.3,diss_t.1,diss_r.1,transfer_constant.1,transfer_constant.2,conc_enzyme.1.1,conc_enzyme.2.1,conc_enzyme.1.2,conc_enzyme.2.2,conc_enzyme.1.3,conc_enzyme.2.3,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc.1.1,conc.2.1,conc.1.2,conc.2.2,conc.1.3,conc.2.3,conc.1.4,conc.2.4,flux.1.1,flux.2.1,flux.1.2,flux.2.2,flux.1.3,flux.2.3,keq.1,keq.2,keq.3,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yconc_sim.6,yconc_sim.7,yconc_sim.8,yflux_sim.1,yflux_sim.2,log_lik_conc.1,log_lik_conc.2,log_lik_conc.3,log_lik_conc.4,log_lik_conc.5,log_lik_conc.6,log_lik_conc.7,log_lik_conc.8,log_lik_flux.1,log_lik_flux.2
-50.8249,0.987051,0.00576109,9,511,0,61.6521,-0.403635,0.378178,1.7537,0.903407,-0.245123,0.258904,-0.303282,0.221127,0.540801,0.849449,-0.253356,1.26024,0.818703,1.09967,0.808726,1.17489,1.292,1.19502,-0.043508,-0.0244135,0.36739,1.09989,1.55288,1.49758,-0.320277,-0.558686,-1.02018,-1.98109,0.233612,0.166725,0.228376,0.276662,0.332948,0.171795,1.93467,5.72801,1.71952,0.86323,2.53889,2.45604,0.82517,0.715187,1.24346,0.514181,0.9019,0.504023,1.04832,1.32502,0.634991,0.594802,0.0952346,0.208502,0.575835,0.520434,0.634991,0.594802,0.42531,0.379217,0.0952346,0.208502,0.316811,0.174927,0.316811,0.174927,0.316811,0.174927,1,1.47351,1,0.452576,0.639783,0.391242,0.111469,0.502537,0.551144,0.355989,0.189975,0.239223,0.281292,-0.165978,-0.779337,2.11173,3.56703,1.99658,1.89069,2.1576,2.90642,1.3477,1.32214
-52.7972,0.999178,0.00585759,9,511,0,63.1022,-0.490334,-1.84897,0.682612,0.483753,-0.708709,-0.390234,-1.32132,0.504328,1.13284,-0.195523,-2.71688,1.23968,0.526905,1.1525,0.822432,1.17588,1.39712,0.636531,0.552716,-0.0185598,0.34103,0.751004,0.921764,1.20445,-0.106216,-0.105236,-1.02452,-2.09245,0.15825,0.090516,0.270674,0.394658,0.177861,0.0391809,1.56926,3.01233,1.33676,0.653622,1.73856,2.05992,0.938259,0.938811,1.19336,0.286856,1.00241,0.518031,1.05041,1.63501,0.567882,0.670131,0.0963561,0.197795,0.507117,0.504025,0.567882,0.670131,0.419398,0.371166,0.0963561,0.197795,0.21436,0.128051,0.21436,0.128052,0.21436,0.12805,1,1.53852,1,0.437828,0.55191,0.440731,0.0948884,0.531084,0.665149,0.412386,0.208959,0.379009,0.338516,-3.45477,1.26645,2.18781,3.61734,2.07358,1.28348,2.02007,2.98694,1.09758,1.04786
-56.8725,0.994385,0.00611777,9,511,0,66.6863,0.905475,1.43878,2.38673,-0.269661,-0.326657,-0.500384,-2.70256,-0.216364,0.0624709,0.370289,-2.90115,1.2645,0.538775,1.10299,0.788397,1.16821,1.30623,1.1055,-0.398418,-0.011982,0.390892,-0.00563735,-0.128589,0.823475,0.560468,-0.97684,-0.954726,-1.92806,0.14813,0.0395191,0.175651,0.207639,0.249758,0.0350799,0.996623,8.37443,0.850614,0.822017,0.925748,1.639,1.39973,0.556491,1.25409,0.293747,0.907911,0.483942,1.03441,1.36326,0.623725,0.554045,0.0976321,0.218537,0.607835,0.526561,0.623725,0.554045,0.401389,0.388529,0.0976321,0.218537,0.191855,0.0868188,0.191855,0.0868187,0.191855,0.086819,1,1.48092,1,0.58501,0.633777,0.323746,0.0938076,0.455294,0.572772,0.421439,0.228749,0.297215,0.294814,0.743765,-0.367485,2.29934,3.65752,1.94285,1.577,2.25761,2.60026,0.902021,0.624968
-49.6695,0.989403,0.00631764,9,511,0,65.8132,1.03011,0.271255,1.08372,0.133886,-1.44917,-0.389807,-1.99714,0.132142,0.303839,0.222137,-1.26548,1.24094,0.509618,1.17814,0.828702,1.14959,1.38592,0.545293,0.0708929,-0.0215885,0.369469,1.25365,0.0715919,-0.242591,1.47155,0.00769189,-0.948495,-1.98644,0.158291,0.0603424,0.216503,0.239996,0.228514,0.0935998,2.12164,3.83198,1.08365,0.41916,1.04389,0.864543,2.41797,1.00463,1.19636,0.277108,1.05517,0.524568,0.996601,1.59879,0.557614,0.608568,0.0957742,0.209371,0.524694,0.51432,0.557614,0.608568,0.461149,0.382898,0.0957742,0.209371,0.165276,0.103592,0.165276,0.103592,0.165276,0.103591,1,1.52002,1,0.542985,0.565309,0.435867,0.0929454,0.519056,0.589815,0.390416,0.179888,0.234311,0.227294,-2.41451,1.48211,1.28808,3.59302,2.03693,1.88442,2.20447,2.88825,0.605844,0.817508
-54.2307,0.990106,0.00644931,9,511,0,62.0567,-1.21809,-0.13583,2.49659,1.04725,-0.693961,0.803087,0.983078,-0.454986,-0.787947,0.796524,0.912554,1.24531,1.64955,1.15693,0.758824,1.13188,1.31422,0.625849,-0.51324,0.0185542,0.392509,-0.958166,0.217105,0.551725,-1.6998,-0.909236,-1.0609,-2.00679,0.323814,0.360742,0.15222,0.124655,0.322541,0.345796,0.562761,8.94505,1.87451,0.659432,1.13913,1.39241,0.360638,0.579528,1.20687,2.70883,1.01135,0.456149,0.961919,1.38523,0.56667,0.541467,0.103781,0.219245,0.527716,0.530572,0.56667,0.541467,0.468978,0.384362,0.103781,0.219245,0.260775,0.165491,0.260775,0.165491,0.260775,0.165491,1,1.46461,1,0.579843,0.542797,0.533676,0.0914577,0.564749,0.61778,0.366772,0.242979,0.292663,0.212631,-2.25062,1.29342,1.03445,3.61738,1.90069,1.36764,2.22042,2.57108,1.34094,1.28459
-55.5946,0.996799,0.00659159,9,511,0,67.4255,-1.67472,-0.0891951,2.81699,0.611931,-0.322685,1.39131,1.07794,-0.464215,-0.734057,0.944055,1.14369,1.26014,1.01368,1.15026,0.834439,1.12799,1.40344,0.72121,-0.363206,-0.0646486,0.349546,-0.577928,0.0237761,-0.657677,-1.41064,-1.26076,-1.08374,-2.00446,0.460865,0.38187,0.151379,0.128751,0.352394,0.397235,0.706977,10.8411,1.44363,0.823978,1.01437,0.673945,0.428964,0.469327,1.24321,0.759405,0.997928,0.530621,0.954458,1.65582,0.577582,0.557961,0.0878713,0.201192,0.544821,0.523772,0.577582,0.557961,0.393198,0.319305,0.0878713,0.201192,0.291575,0.189546,0.291575,0.189547,0.291575,0.189546,1,1.44982,1,0.569171,0.57573,0.391398,0.0852171,0.428201,0.517329,0.309953,0.181691,0.284393,0.323478,-1.40028,1.03651,2.28523,2.85034,1.96893,1.63063,-0.238456,2.99132,1.38352,1.36273
-55.257,0.978414,0.00683388,9,511,0,65.6541,-0.475501,-0.356319,2.42928,0.833817,-0.289488,1.43782,0.440086,-0.442721,-0.750705,1.76137,0.58461,1.28558,0.943995,1.1538,0.778724,1.16439,1.29771,0.512336,-0.438858,-0.0584612,0.40714,-0.688972,0.501368,-1.01774,-0.631472,-1.73188,-1.02378,-2.01782,0.473906,0.260439,0.153344,0.127472,0.575443,0.284031,0.661409,8.591,1.6492,0.840555,1.35097,0.543,0.684626,0.353762,1.30809,0.660607,1.00503,0.474669,1.02653,1.34022,0.553951,0.549582,0.0889654,0.225755,0.526087,0.519293,0.553951,0.549582,0.454888,0.409632,0.0889654,0.225755,0.260822,0.143605,0.260816,0.143605,0.260817,0.143605,1,1.49334,1,0.669295,0.809639,0.405224,0.0805624,0.548967,0.600263,0.427761,0.177051,0.153237,0.126376,-2.33843,1.55182,1.47322,3.00269,2.00513,1.50928,2.27163,2.25943,1.34106,1.16323
-55.5068,0.997676,0.00680386,9,511,0,64.2022,-0.503722,-0.713652,2.03994,0.980472,0.140666,1.12564,0.43299,-0.754272,-1.04497,1.61608,0.770575,1.2264,0.740483,1.14778,0.78983,1.15054,1.30134,0.308181,-0.4635,-0.0477167,0.429413,-0.622627,0.670283,-1.09797,-0.200174,-2.03594,-1.02519,-2.03568,0.392957,0.259333,0.127199,0.10684,0.527403,0.317559,0.688269,6.80127,1.80089,1.08806,1.49507,0.517482,0.886828,0.294768,1.1621,0.439719,0.993006,0.485331,0.998489,1.34998,0.531788,0.54688,0.0908979,0.236039,0.482514,0.47761,0.531788,0.54688,0.404182,0.382505,0.0908979,0.236039,0.314404,0.165247,0.314404,0.165247,0.314404,0.165247,1,1.50328,1,0.456767,0.589409,0.417342,0.0797181,0.51448,0.56889,0.360549,0.281302,0.330613,0.0985977,-5.18152,1.88684,2.29453,3.23086,1.97185,1.46481,2.19993,1.6206,1.35387,1.28351
-53.0221,0.997202,0.00706169,9,511,0,66.1595,-0.0645403,-0.124131,2.54466,0.6879,-1.04804,0.540009,-0.645989,0.180185,-0.481901,0.108549,1.57886,1.28409,2.23763,1.14124,0.818377,1.15616,1.33449,1.13617,-0.0179784,0.0286236,0.336936,-0.684763,-0.752955,0.340746,-0.783866,-1.5794,-1.00323,-2.00621,0.276531,0.135738,0.222834,0.149781,0.213459,0.515756,0.663081,9.20683,1.51095,0.533219,0.636499,1.22685,0.624803,0.387655,1.3042,8.78173,0.980097,0.513846,1.00978,1.44253,0.627562,0.597846,0.105892,0.196182,0.603534,0.595458,0.627562,0.597846,0.437872,0.342702,0.105892,0.196182,0.257134,0.176826,0.257134,0.176826,0.257134,0.176826,1,1.49873,1,0.563128,0.615911,0.42419,0.0962616,0.573655,0.586747,0.339208,0.165701,0.164961,0.272913,0.641009,-0.504992,1.89076,3.52237,0.550395,1.89383,1.10485,2.97451,1.32964,1.32862
-55.1051,0.988504,0.00731801,9,511,0,64.9713,-1.03069,-0.628822,1.12277,1.09323,-0.64959,0.775813,0.879852,-0.122499,-1.15249,0.689734,0.81799,1.28962,2.57656,1.14921,0.807851,1.1428,1.34292,0.553441,-0.343706,-0.0272542,0.292785,-0.305626,-0.638253,1.18666,-0.35576,-1.01257,-1.05153,-2.03144,0.318558,0.339077,0.185827,0.100165,0.302523,0.326723,0.832455,3.92281,1.92695,0.677224,0.681846,2.03806,0.807788,0.544689,1.31872,17.297,0.995836,0.503142,0.983164,1.46706,0.558523,0.560141,0.094695,0.179601,0.478794,0.55518,0.558523,0.560141,0.38984,0.338069,0.094695,0.179601,0.251927,0.195122,0.251927,0.195122,0.251927,0.195122,1,1.48485,1,0.564256,0.563553,0.385461,0.102934,0.49807,0.551204,0.414054,0.162169,0.319117,0.239094,-5.47243,1.4642,2.26684,3.53767,1.52885,1.6582,0.885137,2.41444,1.31117,1.37258
-55.5647,0.983715,0.00744021,9,511,0,69.3519,0.385972,0.943498,2.42649,0.411371,-0.420244,-0.184278,-2.94566,-0.665389,0.97239,0.786485,-0.958492,1.23338,0.453972,1.18551,0.803332,1.12941,1.35201,0.270786,-0.272381,0.0530222,0.449355,0.928978,-0.664732,-0.936756,0.262555,1.6305,-0.980701,-1.95283,0.179065,0.0341553,0.134167,0.358436,0.320605,0.11253,1.7461,8.57662,1.27995,0.777131,0.671099,0.570037,1.17062,2.65992,1.17842,0.247922,1.07083,0.498615,0.957176,1.49398,0.527825,0.568189,0.111187,0.245643,0.513224,0.52857,0.527825,0.568189,0.417664,0.386018,0.111187,0.245643,0.216079,0.115876,0.216079,0.115876,0.216079,0.115876,1,1.48019,1,0.489531,0.518003,0.411198,0.115224,0.453107,0.520539,0.355867,0.263285,0.260118,0.136161,-3.07608,1.93014,2.20657,3.12396,1.92241,1.74609,2.23663,0.880278,1.11043,0.940681
-57.9016,0.998177,0.00748574,9,511,0,70.5695,-0.408265,0.488304,2.58753,1.45843,-0.652024,-0.516543,-1.36113,-2.20873,0.526273,-0.0933757,-0.127107,1.27352,0.277278,1.13822,0.79892,1.13948,1.37087,0.603519,0.238595,-0.0508933,0.296926,1.09648,-0.579962,-0.448313,0.702771,2.87888,-1.02041,-1.97558,0.1467,0.0883794,0.053148,0.274261,0.189103,0.185314,1.93071,9.44672,2.39902,0.676235,0.706115,0.764152,1.52449,5.62559,1.27692,0.174117,0.974201,0.494234,0.97665,1.55139,0.564145,0.629325,0.0903222,0.181095,0.533413,0.466028,0.564145,0.629325,0.513271,0.351321,0.0903222,0.181095,0.351566,0.246247,0.351566,0.246247,0.351566,0.246247,1,1.4701,1,0.546662,0.564931,0.517071,0.096675,0.48985,0.57732,0.314008,0.18678,0.339899,0.24503,-1.95302,1.34832,-0.808568,3.16821,1.82925,1.78062,1.45799,2.50012,1.19413,1.31795
-54.0335,0.99642,0.00776417,9,511,0,73.4547,0.321073,-0.305819,0.389247,-0.361343,-1.43614,0.893514,0.0949151,1.46831,-0.466324,1.45573,-0.778361,1.24194,0.268468,1.15507,0.813472,1.14165,1.35676,0.87226,0.344704,0.0399836,0.33377,-0.737864,0.777046,0.410091,-0.925157,-3.00383,-0.983946,-2.01529,0.341868,0.21172,0.482654,0.151188,0.479025,0.125374,0.642288,2.52615,0.805086,0.422451,1.59397,1.27897,0.574018,0.164919,1.19876,0.171076,1.00758,0.50883,0.98089,1.50824,0.595297,0.642824,0.108325,0.194944,0.557905,0.495975,0.595297,0.642824,0.389679,0.316821,0.108325,0.194944,0.0908998,0.0504029,0.0908995,0.0504029,0.0908995,0.0504029,1,1.51598,1,0.642188,0.511759,0.499863,0.0978729,0.502635,0.614076,0.336112,0.211583,0.256839,0.0448925,-0.833677,0.55512,2.26577,3.36649,2.07353,1.65683,-0.417473,2.9603,-0.598404,0.110085
-57.9733,0.949784,0.00801934,9,511,0,74.7994,-0.297957,-1.25447,2.49164,-0.95718,-0.751776,-0.448288,-2.02925,-1.40422,0.516124,0.125126,-1.81761,1.25247,0.659859,1.16738,0.851105,1.16216,1.36458,0.681454,-0.326443,0.0162655,0.458116,1.91932,0.422282,-1.49303,1.77224,0.669032,-1.0149,-2.06272,0.152833,0.059191,0.0861238,0.272596,0.215593,0.0672054,3.16323,8.91851,0.563094,0.636949,1.28836,0.408274,2.89603,1.49394,1.22429,0.374236,1.0327,0.548606,1.02196,1.532,0.573008,0.562078,0.103307,0.249985,0.556656,0.536316,0.573008,0.562078,0.372276,0.384693,0.103307,0.249985,0.190454,0.0937417,0.190458,0.0937424,0.190457,0.0937423,1,1.52609,1,0.618478,0.660212,0.32872,0.105671,0.550857,0.629283,0.385739,0.255634,0.110808,-0.0352051,-0.884775,1.14803,2.04197,3.63332,1.83098,1.68134,2.22381,0.504729,0.88821,0.707854
-50.4539,0.985957,0.00750981,9,511,0,67.1699,0.410073,-0.0602798,1.54456,-0.0714179,-1.82178,-0.134628,-1.02931,0.0639593,0.765702,0.230409,0.456789,1.25801,0.455127,1.129,0.79776,1.15651,1.3029,0.707462,0.553505,0.00733551,0.300667,-1.23899,1.11284,-0.0257605,0.562469,0.967177,-0.979496,-2.00301,0.18448,0.107849,0.207824,0.316631,0.229651,0.263062,0.475499,5.05251,0.958054,0.335186,1.94975,0.984663,1.40141,1.78659,1.23792,0.248495,0.956396,0.49309,1.01048,1.3542,0.575996,0.670237,0.101478,0.182455,0.549963,0.57289,0.575996,0.670237,0.42153,0.343424,0.101478,0.182455,0.146534,0.0997678,0.146534,0.0997677,0.146534,0.0997675,1,1.5112,1,0.544588,0.503485,0.412102,0.0999982,0.584358,0.66116,0.387869,0.182568,0.125764,0.0602369,-1.16927,1.07579,2.16251,3.67547,1.15084,1.28174,1.13715,2.5716,0.354524,0.776086
-50.1226,0.991167,0.00758697,9,511,0,60.8508,-0.710301,-0.237328,1.6151,1.16207,-0.120681,0.454552,-0.146318,-0.680365,-1.43655,0.873765,-0.733109,1.23875,1.73689,1.12916,0.785871,1.154,1.30794,1.03274,-0.129819,0.00602679,0.296759,0.849576,-1.27012,-0.14609,-0.202168,-0.638948,-1.03552,-2.01187,0.262709,0.183191,0.132967,0.0844691,0.337841,0.128825,1.66487,5.27092,2.00821,0.930151,0.4667,0.916078,0.885767,0.681562,1.19115,3.22583,0.956694,0.481503,1.00543,1.36791,0.614713,0.584622,0.101213,0.181034,0.552128,0.569282,0.614713,0.584622,0.440534,0.370459,0.101213,0.181034,0.304017,0.203723,0.304017,0.203723,0.304017,0.203723,1,1.48272,1,0.538544,0.639595,0.421635,0.110364,0.486699,0.54635,0.338277,0.19799,0.144313,0.225488,-1.07524,-0.0562991,1.83409,3.67897,1.23481,1.86077,2.00562,2.49678,1.37382,1.38168
-59.1418,0.950023,0.0077465,8,255,0,78.162,1.63681,-0.964834,0.0462969,0.238953,-2.02959,3.83243,-1.34904,0.579068,0.863447,-0.779325,-0.20476,1.26812,0.632968,1.15745,0.775217,1.15054,1.32506,0.864122,-0.0851783,-0.0617979,0.318326,-0.61699,0.232776,-1.17703,-0.664687,0.392492,-0.918159,-2.04824,1.99375,0.0890227,0.283088,0.335756,0.125301,0.176878,0.6906,2.05634,1.15416,0.295895,1.14989,0.493506,0.671117,1.26554,1.2632,0.354641,1.01239,0.471351,0.998498,1.41558,0.594329,0.589865,0.0883737,0.189014,0.547338,0.494675,0.594329,0.589865,0.438174,0.318986,0.0883737,0.189014,0.165073,0.0941572,0.165073,0.0941572,0.165073,0.0941572,1,1.57759,1,0.515178,0.604239,0.494999,0.0972932,0.507496,0.570342,0.394581,0.18857,0.297024,0.0359158,-1.28581,0.583381,1.88451,2.92244,2.07106,1.87996,-0.261065,2.8335,0.603303,0.712669
-55.7248,0.997553,0.00726481,9,511,0,74.8928,-0.924348,0.29397,2.96165,0.298785,0.102128,-2.68498,-0.244415,-0.180317,-0.722128,2.22222,-0.702985,1.26831,0.46297,1.1314,0.788361,1.16816,1.34736,1.18673,-0.183221,-0.0458772,0.391175,0.830568,1.6862,1.21387,-0.280359,0.028839,-1.04622,-1.9853,0.039938,0.172719,0.179491,0.129676,0.758733,0.131174,1.64599,11.8241,1.19635,1.06319,2.75032,2.0716,0.845172,1.01745,1.26368,0.252424,0.960998,0.483907,1.0343,1.48012,0.63394,0.578411,0.0912329,0.218661,0.584911,0.483447,0.63394,0.578411,0.420065,0.363618,0.0912329,0.218661,0.211875,0.0955599,0.211899,0.0955599,0.211897,0.0955598,1,1.46059,1,0.611997,0.709418,0.479399,0.0870654,0.502989,0.618414,0.368645,0.253895,0.233982,0.0257704,0.127148,-0.739861,2.18016,3.26529,2.02012,1.82733,1.84524,2.59523,1.07865,0.728819
-52.0055,0.9506,0.00751402,9,511,0,66.3309,0.00393311,-0.477129,0.491672,0.383687,-0.920943,1.99206,-0.8777,-0.514056,1.2685,-0.495563,0.443898,1.27813,0.862116,1.11312,0.827561,1.16574,1.35812,0.996448,-0.106222,0.0340846,0.305007,-0.266655,-0.235299,0.766567,0.83397,-0.419775,-0.999803,-2.02386,0.660869,0.11812,0.146919,0.428126,0.148559,0.261035,0.85215,2.68626,1.25887,0.575471,0.868333,1.58398,1.64935,0.77735,1.28876,0.560822,0.926505,0.523372,1.02933,1.51234,0.610268,0.587388,0.107055,0.184046,0.529316,0.469371,0.610268,0.587388,0.403527,0.303394,0.107055,0.184046,0.286479,0.186582,0.286478,0.186582,0.286479,0.186582,1,1.51153,1,0.571439,0.618769,0.504321,0.119034,0.507406,0.536752,0.314015,0.189521,0.239285,0.321422,-2.16555,0.0909769,2.29608,3.45388,1.87698,1.87191,-1.52082,2.64753,1.38303,1.35623
-58.106,0.993995,0.00705963,9,511,0,67.7699,-0.433208,0.387843,3.00096,1.19034,-1.52589,-1.76971,-0.0355544,0.959184,-0.639895,0.570094,-0.812505,1.24861,0.584531,1.1341,0.845875,1.14181,1.37315,0.64941,-0.12425,-0.113648,0.258237,-0.0680495,-0.979774,2.08284,-0.0160264,0.363915,-1.02166,-1.98061,0.0691648,0.195779,0.355608,0.136235,0.281568,0.122832,0.959993,12.1063,2.04256,0.400303,0.555512,3.48932,0.99043,1.24402,1.21486,0.321897,0.966204,0.542897,0.981208,1.5585,0.569347,0.585274,0.0796685,0.167611,0.543028,0.515966,0.569347,0.585274,0.439627,0.349384,0.0796685,0.167611,0.15643,0.111709,0.15643,0.111709,0.15643,0.111709,1,1.47235,1,0.514239,0.514739,0.476511,0.0817301,0.470312,0.693073,0.317066,0.139908,0.0649312,0.205239,-1.48341,1.23333,1.85378,1.10306,2.02739,1.8636,1.38473,1.43241,0.491603,0.90059
-57.1966,0.996471,0.00724669,9,511,0,69.6998,-1.5601,1.15228,0.139013,1.03597,0.0186974,2.77689,-0.210536,-1.15397,-1.02458,0.985896,0.081395,1.24123,0.770491,1.14077,0.814061,1.15948,1.36286,0.832957,0.584794,-0.0676154,0.45528,0.384918,-0.790298,-0.852481,-1.13574,-0.902649,-1.078,-1.94239,1.05834,0.176266,0.100076,0.108156,0.361353,0.21001,1.2598,2.17397,1.86187,1.01128,0.622396,0.599602,0.505886,0.581823,1.19708,0.466917,0.979169,0.50943,1.01651,1.52674,0.590636,0.674444,0.0873514,0.248571,0.472274,0.492183,0.590636,0.674444,0.386427,0.392016,0.0873514,0.248571,0.342334,0.187519,0.342334,0.187519,0.342334,0.187519,1,1.41723,1,0.478407,0.583059,0.430019,0.091737,0.499704,0.613949,0.420808,0.294758,0.197806,0.353105,-6.00265,0.68916,2.24035,2.77186,2.06438,1.2105,2.27961,0.629663,1.24671,1.35838
-54.6273,0.987849,0.00747337,9,511,0,66.9925,0.221492,-0.0446704,2.30163,0.490237,-1.32813,-2.00025,-0.198202,0.869967,1.27505,-0.168688,0.0169911,1.26745,0.360198,1.13856,0.826612,1.14002,1.36276,0.524763,0.30843,-0.071473,0.441229,-0.491042,1.47343,1.56329,0.706897,0.153396,-0.988925,-2.00223,0.0602298,0.177576,0.337072,0.429813,0.180748,0.202049,0.744811,7.95759,1.34197,0.450735,2.42071,2.55481,1.52827,1.09641,1.26152,0.205525,0.974856,0.52238,0.9777,1.52643,0.555329,0.638177,0.0866801,0.241684,0.506859,0.483057,0.555329,0.638177,0.366649,0.353307,0.0866801,0.241684,0.197424,0.102365,0.197424,0.102365,0.197424,0.102362,1,1.50499,1,0.619493,0.531499,0.351804,0.091126,0.508668,0.567266,0.305566,0.227069,0.172737,0.0226986,-3.47119,1.52604,1.92096,2.66455,2.01737,1.70421,1.52954,1.20114,0.955127,0.804354
-52.156,0.992123,0.00757198,8,255,0,59.8266,0.815184,-0.268711,1.99147,0.944389,-1.11796,-1.19805,-0.0843298,0.121995,0.826426,-0.117535,-0.352996,1.2422,1.0062,1.13496,0.831976,1.13902,1.35384,0.790511,0.36365,-0.0925721,0.304214,-0.138314,1.23599,1.77169,0.934169,-0.262596,-0.959241,-2.01344,0.0974646,0.190132,0.215188,0.32838,0.186382,0.161826,0.920362,6.60632,1.76232,0.511311,2.09928,2.89508,1.75155,0.854228,1.19939,0.748129,0.967854,0.528014,0.975756,1.49945,0.585643,0.645264,0.0830985,0.183754,0.51823,0.554127,0.585643,0.645264,0.473165,0.394489,0.0830985,0.183754,0.257674,0.203866,0.257675,0.203868,0.257675,0.203868,1,1.53002,1,0.505426,0.576954,0.471773,0.102417,0.502253,0.608558,0.397379,0.148433,0.353392,0.0769952,-2.77956,0.826979,0.889095,1.97231,1.54855,1.62999,2.29031,2.63423,1.3314,1.38177
-50.4621,0.993796,0.00773607,9,511,0,59.2737,-0.939831,-0.192755,0.432179,0.742972,-0.145664,1.71483,-1.31931,-1.00209,-0.356666,1.32335,0.452415,1.26703,0.781163,1.16248,0.774335,1.13221,1.34939,0.778614,0.152194,-0.0169112,0.316749,-0.180265,-0.597166,-1.90469,-1.195,-0.141085,-1.04699,-2.00964,0.559596,0.090625,0.109624,0.16147,0.44245,0.262373,0.897485,2.59206,1.56171,0.916312,0.698864,0.31892,0.488216,0.918833,1.26046,0.47699,1.02262,0.470521,0.962552,1.48616,0.584251,0.618544,0.0966743,0.188419,0.5146,0.496225,0.584251,0.618544,0.445968,0.338931,0.0966743,0.188419,0.293003,0.186483,0.293003,0.186483,0.293003,0.186482,1,1.47454,1,0.625609,0.643441,0.436211,0.0948373,0.577426,0.532502,0.316657,0.197719,0.159103,0.18113,-2.99336,0.864314,1.70824,3.62903,2.07392,1.84815,0.927667,2.81518,1.3832,1.35599
-51.978,0.983438,0.00792776,9,511,0,63.6451,0.543041,-0.503009,1.64333,-0.404892,-0.918029,-0.977172,0.573536,-0.188839,-0.0636678,0.575322,-1.77292,1.25662,0.419257,1.16668,0.818678,1.12417,1.3859,0.747371,0.234095,-0.0123903,0.329349,-0.203426,1.40963,-0.738854,1.2744,0.307629,-0.972848,-2.02515,0.111276,0.28215,0.178576,0.192504,0.282452,0.0690319,0.885099,5.36097,0.784322,0.576478,2.32979,0.641907,2.14822,1.20271,1.23449,0.231293,1.03125,0.514155,0.947208,1.59874,0.580612,0.628759,0.0975524,0.193227,0.522138,0.463659,0.580612,0.628759,0.395551,0.317129,0.0975524,0.193227,0.151066,0.0821416,0.151066,0.0821418,0.151066,0.0821415,1,1.52885,1,0.496604,0.590047,0.322176,0.0756623,0.515319,0.68691,0.366991,0.212985,0.069175,0.00226437,-2.5565,0.959667,2.29368,3.65553,1.79209,1.78487,-0.394845,2.93375,0.41851,0.566257
