# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = model_model
# start_datetime = 2021-09-16 15:02:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.98999999999999999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.025000000000000001
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = ./maud_output-linear-20210916170220/samples/input_data.json
# init = ./maud_output-linear-20210916170220/samples/inits.json
# random
#   seed = 58632
# output
#   file = /Users/tedgro/dtu/projects/maud_demo/maud_output-linear-20210916170220/samples/model-202109161702-4.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.27.0
# stancflags = --include_paths=/Users/tedgro/Code/Maud/src/maud,/Users/tedgro/Code/Maud/src/maud
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dgf_z.1,dgf_z.2,log_kcat_z.1,log_kcat_z.2,log_kcat_z.3,log_km_z.1,log_km_z.2,log_km_z.3,log_km_z.4,log_km_z.5,log_km_z.6,log_conc_enzyme_z.1.1,log_conc_enzyme_z.2.1,log_conc_enzyme_z.1.2,log_conc_enzyme_z.2.2,log_conc_enzyme_z.1.3,log_conc_enzyme_z.2.3,log_conc_unbalanced_z.1.1,log_conc_unbalanced_z.2.1,log_conc_unbalanced_z.1.2,log_conc_unbalanced_z.2.2,log_ki_z.1,log_diss_t_z.1,log_diss_r_z.1,log_transfer_constant_z.1,log_transfer_constant_z.2,dgf.1,dgf.2,km.1,km.2,km.3,km.4,km.5,km.6,ki.1,kcat.1,kcat.2,kcat.3,diss_t.1,diss_r.1,transfer_constant.1,transfer_constant.2,conc_enzyme.1.1,conc_enzyme.2.1,conc_enzyme.1.2,conc_enzyme.2.2,conc_enzyme.1.3,conc_enzyme.2.3,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc.1.1,conc.2.1,conc.1.2,conc.2.2,conc.1.3,conc.2.3,conc.1.4,conc.2.4,flux.1.1,flux.2.1,flux.1.2,flux.2.2,flux.1.3,flux.2.3,keq.1,keq.2,keq.3,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yconc_sim.6,yconc_sim.7,yconc_sim.8,yflux_sim.1,yflux_sim.2,log_lik_conc.1,log_lik_conc.2,log_lik_conc.3,log_lik_conc.4,log_lik_conc.5,log_lik_conc.6,log_lik_conc.7,log_lik_conc.8,log_lik_flux.1,log_lik_flux.2
-53.6224,0.928826,0.121937,5,31,0,68.4799,1.30497,-0.878579,0.241443,-0.181213,-1.35911,1.07358,-0.214834,-0.406723,-1.50628,1.69996,-1.36837,1.25717,1.12941,1.10546,0.79397,1.16441,1.34743,0.834116,0.0389985,-0.0470068,0.347977,-1.37758,-1.22953,0.83727,-0.332407,-0.314849,-0.934752,-2.04393,0.380873,0.175812,0.156692,0.0810081,0.554626,0.0879961,0.437556,2.31177,0.896974,0.442432,0.478203,1.65262,0.819186,0.827862,1.23584,0.957177,0.91241,0.489365,1.02658,1.48034,0.590773,0.604698,0.091027,0.200562,0.549374,0.570264,0.590773,0.604698,0.454876,0.426025,0.091027,0.200562,0.10438,0.0657841,0.10438,0.0657827,0.10438,0.065783,1,1.56434,1,0.613783,0.608968,0.359486,0.0831988,0.553535,0.626578,0.403751,0.226085,0.0826838,0.207374,-1.19517,0.685295,1.47356,3.2443,1.21229,1.89143,2.10127,2.99269,-0.339098,0.34372
-54.9912,0.994211,0.108843,5,31,0,69.3258,-0.717482,1.29031,2.50717,1.36337,0.088185,-0.0547146,-1.12215,0.281251,1.8051,-0.760179,-1.80708,1.26266,1.45819,1.16657,0.831157,1.14898,1.37065,0.524566,-0.377573,0.059379,0.332586,0.248162,0.110141,-0.194625,-0.0572498,0.925162,-1.03587,-1.93548,0.193541,0.102006,0.236765,0.590742,0.126749,0.0676314,1.16055,9.00204,2.26602,1.05434,1.06832,0.889785,0.966233,1.74211,1.2495,1.84742,1.03103,0.527149,0.995391,1.55071,0.555307,0.55636,0.11261,0.194482,0.521144,0.541521,0.555307,0.55636,0.372192,0.314041,0.11261,0.194482,0.383706,0.242744,0.383706,0.242744,0.383706,0.242744,1,1.43752,1,0.522923,0.53054,0.386057,0.107927,0.540507,0.587446,0.275948,0.192364,0.363545,0.0732291,-2.61254,1.52646,2.04034,2.98106,1.7586,1.60935,-0.626843,2.95395,0.944606,1.33004
-54.338,0.996619,0.112827,5,31,0,66.9497,-0.287259,-1.37535,0.559559,0.595589,-1.51425,-0.147242,-2.47949,0.401772,-0.40442,0.416307,-0.745098,1.23473,1.18969,1.11102,0.815445,1.16361,1.31633,1.40569,-0.212166,-0.067139,0.408889,-0.697187,0.133951,-0.0131374,1.00396,0.133888,-1.01436,-2.06877,0.183089,0.0451785,0.25452,0.156909,0.25675,0.127901,0.658157,2.79794,1.42954,0.403107,1.08369,0.992149,1.82645,1.08365,1.18161,1.07981,0.922607,0.510842,1.02495,1.39108,0.662318,0.575073,0.0874347,0.226546,0.613419,0.549054,0.662318,0.575073,0.475991,0.421809,0.0874347,0.226546,0.176753,0.0966134,0.176753,0.0966135,0.176753,0.0966134,1,1.53015,1,0.497633,0.617555,0.535155,0.0848397,0.577126,0.700955,0.384209,0.263989,0.179253,0.0697574,0.868698,-1.87512,0.787262,2.7847,1.63885,1.80444,2.15902,2.21645,0.742401,0.74082
-48.5728,1,0.117527,5,31,0,62.4447,0.94909,-1.18835,0.881718,0.255372,-0.470255,-0.123717,-1.84454,0.154738,0.748,0.85104,-0.299897,1.23517,1.80493,1.12791,0.815619,1.15389,1.37082,1.21507,-0.278105,-0.00455044,0.42671,0.429933,1.00363,-0.0190917,0.291372,0.0126235,-0.952545,-2.05942,0.185692,0.066128,0.219458,0.313286,0.333266,0.167064,1.29429,3.39457,1.16559,0.754158,1.8261,0.98861,1.19104,1.0076,1.18263,3.69612,0.954318,0.51102,1.0052,1.55123,0.637544,0.567538,0.099094,0.234766,0.578127,0.557826,0.637544,0.567538,0.403694,0.372225,0.099094,0.234766,0.24706,0.136997,0.24706,0.136997,0.24706,0.136997,1,1.56288,1,0.579358,0.512881,0.341319,0.10123,0.512602,0.525193,0.393694,0.207915,0.329673,0.108774,-0.0892067,-0.876015,2.29571,3.68209,1.47796,1.73979,2.04099,1.7087,1.29145,1.11718
-58.1472,0.943231,0.123276,5,31,0,65.5686,-1.61102,-0.687321,0.857324,-0.122995,0.341888,1.18287,0.711199,-0.202047,1.62013,0.93774,-1.94896,1.26743,1.59083,1.1752,0.866803,1.13309,1.37229,1.31613,-0.329304,-0.0410103,0.366225,0.427379,-1.09377,0.183957,-2.32955,-1.05122,-1.08055,-2.03437,0.406684,0.306444,0.177166,0.528686,0.351062,0.062112,1.2923,3.34525,0.92886,1.22769,0.518787,1.1167,0.247158,0.532202,1.26148,2.40869,1.04898,0.566103,0.964247,1.5558,0.650561,0.561757,0.0921253,0.208017,0.559458,0.537617,0.650561,0.561757,0.373996,0.351763,0.0921253,0.208017,0.267851,0.146149,0.267851,0.146155,0.267851,0.146155,1,1.4693,1,0.563364,0.609799,0.37981,0.0824958,0.500884,0.592412,0.370355,0.180372,0.255472,0.162937,-0.770972,-1.38762,2.07402,3.34986,1.8137,1.67759,1.47423,2.91585,1.35912,1.17984
-56.5727,0.991302,0.113873,5,31,0,71.124,-1.60914,1.03332,0.948099,1.1224,0.108007,2.01952,-1.34723,0.287058,1.41075,0.227308,-0.863064,1.27555,1.07288,1.09001,0.857581,1.1254,1.37345,1.1545,-0.046648,-0.0159337,0.394075,0.566944,-0.474487,0.713272,-1.32556,-0.886699,-1.08046,-1.94833,0.671847,0.0891196,0.237591,0.466272,0.229225,0.119161,1.40518,3.5325,1.96098,1.06695,0.752246,1.53413,0.45143,0.587418,1.28212,0.854855,0.884655,0.555757,0.949537,1.55943,0.629866,0.594428,0.0968635,0.219932,0.56177,0.532363,0.629866,0.594428,0.396242,0.365706,0.0968635,0.219932,0.373619,0.238254,0.373619,0.238254,0.373619,0.238253,1,1.41923,1,0.525281,0.718355,0.374426,0.0935251,0.554392,0.550356,0.354938,0.230475,0.33994,0.333563,-0.679403,-0.588934,2.29548,3.63546,1.88012,1.89012,1.89821,2.5418,1.03404,1.34373
-54.4556,0.993102,0.117091,5,31,0,67.3125,1.8731,-0.336391,1.35642,0.101367,-1.80544,-1.18954,-0.245546,0.793503,0.573151,-0.0343912,-0.643839,1.22568,1.17706,1.20187,0.78677,1.16997,1.32301,0.922007,-0.0828345,0.00784141,0.393192,-0.765178,0.209355,-0.237287,1.14723,-1.2085,-0.906345,-2.01682,0.0979636,0.172602,0.321957,0.282085,0.195915,0.135913,0.631848,4.51316,1.06271,0.338489,1.13384,0.867298,1.99041,0.484277,1.16041,1.05289,1.10646,0.482369,1.03807,1.40978,0.601249,0.590142,0.101581,0.219544,0.542597,0.552991,0.601249,0.590142,0.460916,0.388312,0.101581,0.219544,0.157186,0.0894137,0.157186,0.0894141,0.157186,0.0894141,1,1.56516,1,0.577155,0.53765,0.43163,0.0962489,0.510939,0.523901,0.429217,0.207067,0.380671,0.02851,-1.50364,0.3766,1.29526,3.67393,1.56943,1.88075,2.25597,2.55843,0.501672,0.656598
-50.7287,0.988382,0.120824,5,31,0,66.2007,1.58077,-0.65729,1.61401,0.620819,-1.8704,0.0585673,-0.302262,0.948736,-0.527377,-0.319706,-0.789919,1.2581,1.27619,1.13415,0.792016,1.20804,1.32877,0.935192,-0.127708,-0.0344063,0.352804,-0.391461,-0.292496,-0.258344,0.796006,-0.814531,-0.920962,-2.03286,0.207153,0.166827,0.353385,0.14575,0.16509,0.124507,0.790669,5.26749,1.45135,0.325549,0.839039,0.85641,1.61221,0.613412,1.23814,1.28377,0.966298,0.487457,1.12018,1.42612,0.602837,0.584869,0.0933502,0.202508,0.566593,0.564634,0.602837,0.584869,0.420097,0.373096,0.0933502,0.202508,0.16807,0.0981768,0.16807,0.0981767,0.16807,0.0981768,1,1.56606,1,0.600087,0.534293,0.380326,0.0791698,0.598045,0.549698,0.411553,0.170006,0.206466,0.0754931,-0.494995,0.327627,2.17978,3.44947,1.33783,1.86185,2.05752,2.98532,0.640304,0.758425
-53.3811,0.99408,0.123334,5,31,0,62.0797,-0.539223,1.02632,0.394318,-0.2489,-1.777,-0.133257,-0.568017,0.542697,0.446543,1.00859,-1.14177,1.26444,0.112349,1.12225,0.810092,1.15684,1.35413,0.295661,0.191856,0.0545264,0.398063,-1.32436,1.22525,-1.75776,0.963652,-0.13084,-1.02696,-1.94868,0.184632,0.142239,0.276977,0.26145,0.366308,0.100812,0.451754,2.53384,0.861276,0.344315,2.0858,0.348311,1.78281,0.924498,1.25395,0.125195,0.943574,0.505402,1.01115,1.50033,0.530458,0.62347,0.111522,0.221694,0.496794,0.435581,0.530458,0.62347,0.426154,0.366617,0.111522,0.221694,0.0914599,0.0486625,0.0914599,0.0486623,0.0914599,0.0486624,1,1.4504,1,0.502277,0.626452,0.479984,0.128367,0.482878,0.576047,0.349544,0.203097,0.179548,-0.0256329,-4.13886,1.90196,2.09937,3.09161,1.12559,1.82085,1.92022,2.46285,-0.587263,0.0821559
-60.668,0.979279,0.127421,5,31,0,71.3288,-1.10669,-0.505933,2.45898,-0.431798,-2.39373,0.616116,-0.498128,-0.378905,0.733952,-1.85289,-0.31614,1.25104,1.92724,1.19105,0.794531,1.19849,1.37561,0.393817,-0.646355,-0.0980356,0.3309,0.608508,-0.663312,1.28774,0.694469,-1.32,-1.05533,-2.0253,0.289451,0.14833,0.15933,0.310657,0.0657975,0.165444,1.44067,8.74546,0.771762,0.23782,0.671671,2.16549,1.51692,0.452939,1.22077,4.72045,1.08276,0.489915,1.099,1.56616,0.540974,0.527241,0.0821954,0.193828,0.522373,0.524202,0.540974,0.527241,0.439511,0.335254,0.0821954,0.193828,0.173588,0.11017,0.173588,0.11017,0.173588,0.11017,1,1.4789,1,0.57083,0.654501,0.404518,0.0887929,0.508483,0.563341,0.264197,0.174574,0.106828,-0.0182016,-2.5433,1.76661,1.85627,1.76404,1.96508,1.05892,0.740996,2.94395,0.706059,0.885344
-52.5492,0.984683,0.127436,5,31,0,69.7488,1.46074,0.367908,0.980531,0.155185,-0.84811,0.586023,0.197723,-1.01783,0.314092,0.531627,-1.1045,1.25395,1.05091,1.11159,0.785041,1.14446,1.31499,0.696094,-0.0824444,0.0442943,0.412421,-0.501165,-2.38745,-0.15084,-1.51466,-0.448669,-0.926963,-1.9816,0.284272,0.225192,0.108594,0.241477,0.275144,0.103092,0.740301,3.60191,1.09758,0.601177,0.238719,0.913471,0.40301,0.763989,1.22792,0.818097,0.92366,0.480704,0.986426,1.38734,0.574688,0.590188,0.109263,0.228152,0.517866,0.536964,0.574688,0.590188,0.447403,0.415714,0.109263,0.228152,0.197722,0.120354,0.197722,0.120354,0.197722,0.120354,1,1.5303,1,0.612883,0.603826,0.515349,0.101228,0.497843,0.688345,0.425082,0.204419,0.127123,0.0543175,-2.80066,1.1077,1.6728,3.29383,1.82244,1.88088,2.2257,2.12592,0.957889,0.981825
-48.0087,0.988902,0.128924,5,31,0,70.0836,-0.246805,0.217239,1.38915,0.709196,-0.460134,0.0450762,-1.42793,0.337487,-0.176745,0.733653,-0.0450138,1.22509,1.10102,1.17351,0.827365,1.14815,1.32359,0.798439,-0.195677,-0.0123329,0.345285,0.517164,1.84497,-0.0100143,0.782381,-0.98486,-1.01234,-1.98914,0.205483,0.0849071,0.24489,0.179877,0.310601,0.194671,1.36383,4.60268,1.53038,0.758752,3.02521,0.994009,1.59908,0.55382,1.15904,0.904338,1.04543,0.523167,0.993739,1.41142,0.586572,0.576972,0.0975636,0.199485,0.536968,0.538227,0.586572,0.576972,0.407373,0.349029,0.0975636,0.199485,0.267389,0.163766,0.267382,0.163766,0.267384,0.163767,1,1.48299,1,0.441324,0.71772,0.424535,0.108884,0.501004,0.53214,0.367455,0.184139,0.258898,0.376209,-1.77471,0.801785,2.28326,3.65581,1.80541,1.81789,1.37093,2.99275,1.35807,1.27677
-55.1496,0.947537,0.13158,5,31,0,66.1242,-0.424871,0.0822747,1.14556,0.565671,0.698373,0.354754,-1.27733,0.130314,1.49252,2.19445,-0.793716,1.27599,2.47072,1.11301,0.782757,1.13092,1.37047,0.652583,-0.54122,-0.0163992,0.331665,0.929629,-0.616157,1.10723,-1.22379,0.511008,-1.02124,-1.99589,0.24744,0.0929369,0.216265,0.489717,0.746194,0.124224,1.74679,3.97681,1.40411,1.52048,0.690945,1.9432,0.479854,1.3588,1.28324,13.9972,0.926302,0.478514,0.960075,1.55014,0.569708,0.538445,0.0967734,0.194125,0.52741,0.536195,0.569708,0.538445,0.377504,0.330991,0.0967734,0.194125,0.240354,0.143804,0.240354,0.143804,0.240354,0.143804,1,1.4817,1,0.55626,0.534617,0.375658,0.0942879,0.511964,0.415778,0.356212,0.207622,0.104195,0.190836,-2.267,1.22506,2.13242,3.63245,1.83256,1.30863,0.506849,2.94863,1.26041,1.16455
-57.8443,0.99775,0.122944,5,31,0,71.7591,0.65347,-0.0957321,0.339126,-1.63393,-0.491041,0.0196017,-0.471307,-1.80309,0.72227,1.64238,-1.58057,1.23313,2.95218,1.16286,0.819868,1.18629,1.34977,1.45063,-0.178643,0.0052653,0.428599,-0.997197,0.39494,0.496978,0.941555,-0.72211,-0.967326,-2.00479,0.202366,0.150736,0.0677934,0.308487,0.535793,0.0774764,0.549736,2.45131,0.375177,0.744811,1.2674,1.34741,1.75933,0.648388,1.17783,36.6634,1.02339,0.515381,1.07251,1.48729,0.668298,0.578941,0.101059,0.235655,0.593878,0.577855,0.668298,0.578941,0.401277,0.401506,0.101059,0.235655,0.146595,0.0715649,0.146592,0.0715708,0.146593,0.0715708,1,1.51973,1,0.555516,0.668103,0.435042,0.107102,0.601402,0.521365,0.348689,0.215429,0.194036,-0.096787,0.388835,-2.13187,2.29943,3.68069,1.02968,1.83065,2.29923,1.64744,0.355371,0.425514
-61.3184,0.730601,0.127823,5,31,0,77.3993,-0.862421,0.639686,2.37476,1.07421,-0.317618,0.371391,-0.729922,-0.0902826,-0.185003,0.454105,-0.668245,1.26373,-0.0808867,1.10911,0.76301,1.11993,1.37977,0.397121,-0.409025,-0.0353751,0.292281,0.931022,-0.182316,0.72799,-0.888574,0.303502,-1.04312,-1.96802,0.249923,0.129071,0.189454,0.178987,0.262639,0.133937,1.74825,8.31452,1.90509,0.826487,0.896381,1.54774,0.586757,1.19974,1.25215,0.0850634,0.919094,0.459983,0.939194,1.57924,0.541332,0.552871,0.0931695,0.17942,0.514638,0.372812,0.541332,0.552871,0.395125,0.271486,0.0931695,0.17942,0.278879,0.135635,0.278879,0.135635,0.278879,0.135635,1,1.45226,1,0.540536,0.593057,0.422282,0.0940917,0.394297,0.550165,0.277691,0.165838,0.273696,0.138259,-2.99107,1.76138,2.29242,3.43595,-2.23133,1.55987,-5.21002,2.40354,1.37746,1.10714
-65.0656,0.999972,0.0757346,6,63,0,80.586,-0.655874,2.70388,2.43158,-0.421793,-1.37428,-0.979324,-0.0738261,-0.512569,-0.377167,-0.134965,0.397339,1.21805,2.28334,1.13963,0.779167,1.07627,1.36704,1.03674,0.384014,-0.0129918,0.368419,1.95755,1.05546,0.0507373,-0.147646,0.0546094,-1.03279,-1.86481,0.111132,0.191334,0.14705,0.159496,0.184443,0.253844,3.23663,8.60284,0.776409,0.438425,1.88377,1.03091,0.915223,1.03331,1.14283,9.62239,0.976951,0.47509,0.860673,1.53957,0.615206,0.647897,0.0974351,0.208932,0.581209,0.64496,0.615206,0.647897,0.39553,0.322943,0.0974351,0.208932,0.172846,0.116742,0.172847,0.116742,0.172847,0.116742,1,1.39885,1,0.549197,0.584951,0.401604,0.105832,0.599899,0.673685,0.341871,0.249267,0.195946,0.10869,0.0110826,-0.0728766,2.29362,3.65247,-1.16375,1.59954,0.0103951,2.89764,0.697402,0.948795
-55.5508,0.999839,0.0792631,6,63,0,75.9979,-0.122489,1.98844,0.665332,0.232938,-0.566493,-1.68898,-0.250606,-0.825026,-0.974797,1.09645,-0.104368,1.22458,1.06958,1.13924,0.798188,1.1146,1.33505,1.49859,-0.0899734,-0.0171396,0.404081,0.918113,1.11566,-0.862542,1.33166,-0.968593,-1.00612,-1.90058,0.0725973,0.172079,0.121912,0.111435,0.386136,0.18786,1.73476,2.98126,1.15,0.711845,1.95306,0.595994,2.22331,0.559252,1.15786,0.849228,0.976193,0.493512,0.929235,1.44415,0.674739,0.5893,0.0966302,0.224378,0.530223,0.488187,0.674739,0.5893,0.423276,0.364327,0.0966302,0.224378,0.214345,0.118737,0.214345,0.118738,0.214345,0.118737,1,1.43453,1,0.563491,0.78557,0.324258,0.0921282,0.479613,0.56315,0.30233,0.223756,0.377027,-0.113206,-2.11782,-2.41474,2.13999,3.62748,2.04821,1.87828,1.86364,2.33167,1.09747,0.967203
-56.277,1,0.082883,6,63,0,68.1383,0.248392,-0.709526,1.2168,0.145173,-1.22774,-0.243415,-1.88499,0.0490157,-0.43091,-0.909685,0.643519,1.2726,0.720511,1.16122,0.827367,1.13304,1.31958,1.53779,0.337161,-0.00702264,0.380735,1.64867,1.31295,-1.38344,0.181911,-2.75201,-0.98758,-2.03548,0.172823,0.0645423,0.205969,0.154435,0.115874,0.29425,2.68909,4.1505,1.09101,0.478719,2.19848,0.436021,1.11533,0.191818,1.27458,0.422501,1.02005,0.523169,0.964161,1.40016,0.680049,0.641855,0.0986053,0.214142,0.629928,0.559557,0.680049,0.641855,0.428053,0.33457,0.0986053,0.214142,0.260933,0.150944,0.260933,0.150944,0.260933,0.150944,1,1.52614,1,0.639642,0.674328,0.460869,0.105974,0.572253,0.639172,0.357703,0.211444,0.231396,0.120936,1.18407,-2.65279,2.07022,3.67637,1.44357,1.66712,0.70472,2.75968,1.3414,1.20926
-54.6836,0.990867,0.0866467,6,63,0,71.9474,-0.414871,0.609418,0.441511,0.882641,-0.255998,0.629611,-0.511598,-0.623161,-0.891766,2.03912,-0.874647,1.23433,1.35191,1.12627,0.775667,1.16327,1.38008,0.713831,-0.253682,-0.00472852,0.379707,0.317604,-1.39588,0.57645,-0.143971,2.92139,-1.02074,-1.96953,0.291804,0.147136,0.13761,0.117127,0.679793,0.118336,1.20993,2.60662,1.69823,0.857616,0.432779,1.41322,0.917243,5.77094,1.18066,1.49366,0.951184,0.471776,1.02425,1.58025,0.57673,0.570318,0.0990588,0.213702,0.523644,0.546706,0.57673,0.570318,0.374978,0.352952,0.0990588,0.213702,0.14926,0.0834893,0.14926,0.0834891,0.14926,0.083489,1,1.46632,1,0.380094,0.577754,0.339807,0.0765218,0.53079,0.654242,0.328531,0.214414,0.119606,0.141861,-2.47246,1.05768,2.09129,3.68176,1.67805,1.76576,1.51702,2.77352,0.39326,0.583395
-50.5613,0.982697,0.0888429,5,31,0,63.7083,0.151786,-0.581226,2.62665,-0.26727,-0.526582,0.456595,-1.6036,-1.19532,1.26845,0.253297,0.96525,1.27025,0.153481,1.164,0.830737,1.15779,1.32449,0.823961,0.242068,0.022704,0.400081,-0.984677,0.714453,-1.26886,-0.34233,0.0533213,-0.992411,-2.02906,0.263032,0.0764135,0.0976239,0.428112,0.232827,0.356904,0.553881,9.67104,0.851835,0.729096,1.53522,0.46705,0.814323,1.03251,1.26861,0.135929,1.02574,0.526707,1.01309,1.41396,0.589574,0.629763,0.104645,0.22259,0.56877,0.524175,0.589574,0.629763,0.374155,0.32895,0.104645,0.22259,0.294811,0.155093,0.294811,0.155093,0.294811,0.155092,1,1.51923,1,0.663557,0.622359,0.367242,0.108888,0.546125,0.59681,0.321856,0.17475,0.331696,0.059,-0.414647,0.718971,2.07686,3.58314,1.96532,1.77728,0.387796,2.42047,1.38249,1.2329
-51.1218,0.993806,0.0895503,6,63,0,62.5645,-0.183924,-1.32103,1.88669,-0.00419516,-0.461703,-0.285305,-1.93174,-1.86596,1.21528,0.499213,1.39997,1.26724,0.410398,1.18713,0.836898,1.15795,1.34721,0.71512,-0.0733328,-0.0132178,0.39903,-0.857183,0.154059,-0.833142,-0.242782,0.101922,-1.0092,-2.06605,0.168533,0.0627571,0.0652837,0.414671,0.269844,0.463264,0.597913,6.20381,0.997486,0.758038,1.09684,0.6066,0.864444,1.06306,1.26098,0.227231,1.07431,0.533237,1.0134,1.4797,0.576879,0.591264,0.0973911,0.222123,0.539266,0.47831,0.576879,0.591264,0.429358,0.343821,0.0973911,0.222123,0.337352,0.18371,0.337352,0.18371,0.337352,0.183709,1,1.53166,1,0.51862,0.561884,0.396467,0.104816,0.427652,0.616759,0.366112,0.211292,0.224217,0.292853,-1.66238,1.054,2.04911,3.65129,1.97845,1.88372,1.15469,2.44275,1.27154,1.34909
-58.7725,0.987168,0.0923128,5,31,0,72.5401,1.20309,-1.67694,3.12616,-0.987567,-1.37067,-0.565664,-0.224053,-1.91771,1.63658,0.345711,0.866989,1.26392,0.203206,1.16741,0.855884,1.14248,1.3973,0.334149,0.499661,0.0441056,0.344716,-0.393887,0.604096,-0.528363,0.518423,-0.625346,-0.939846,-2.08385,0.14244,0.174842,0.0632877,0.533931,0.246101,0.336471,0.789518,13.0507,0.552921,0.439376,1.43686,0.728318,1.36486,0.687146,1.25263,0.150142,1.03275,0.553874,0.982524,1.63559,0.534557,0.663058,0.109222,0.199258,0.517461,0.545531,0.534557,0.663058,0.442424,0.339586,0.109222,0.199258,0.187194,0.137874,0.187194,0.137874,0.187194,0.137874,1,1.58647,1,0.521715,0.5337,0.42856,0.127689,0.519525,0.714651,0.317945,0.205371,0.095636,0.100997,-2.82432,1.85348,1.79186,3.29717,1.69702,1.39515,0.959458,2.99239,0.855196,1.12354
-54.2554,0.987801,0.0938498,5,63,0,69.4979,0.53434,1.44035,2.38547,-0.686978,-1.64147,-0.379374,-0.190149,-1.23592,0.479324,0.20757,1.52707,1.27251,0.498441,1.12025,0.830922,1.14817,1.35773,0.255108,0.291334,0.0110325,0.374737,0.241524,1.68523,-0.45885,0.709125,1.08708,-0.973283,-1.92798,0.159285,0.178436,0.0952747,0.266643,0.226526,0.499975,1.15594,8.3681,0.662201,0.373484,2.74873,0.759337,1.53032,1.91986,1.27434,0.270982,0.939802,0.526902,0.993778,1.51114,0.526173,0.635999,0.102231,0.211589,0.504778,0.556651,0.526173,0.635999,0.377434,0.341786,0.102231,0.211589,0.157078,0.110635,0.157078,0.110635,0.157078,0.110635,1,1.46982,1,0.678219,0.424602,0.381683,0.0909156,0.55379,0.58196,0.347324,0.185719,0.188549,-0.149529,-3.60487,1.94663,2.13134,3.66189,1.5008,1.72472,1.06307,2.83445,0.500231,0.889981
-58.1603,0.99797,0.0955088,5,31,0,69.3751,1.07885,3.19733,1.85703,0.291685,-1.73839,0.521262,-0.382849,-1.33919,-0.255102,-2.4798,1.52377,1.23563,0.459433,1.15234,0.811778,1.14132,1.32726,0.450722,0.626238,-0.0124333,0.377386,-0.503543,-0.126464,0.215108,-0.278137,1.42641,-0.946058,-1.84013,0.273438,0.158953,0.0895505,0.171615,0.0451701,0.498987,0.739245,6.09439,1.19126,0.352384,0.926929,1.13776,0.846299,2.35337,1.18373,0.250645,1.0021,0.507109,0.980252,1.4218,0.547166,0.680057,0.097544,0.212713,0.511827,0.549514,0.547166,0.680057,0.404091,0.340379,0.097544,0.212713,0.231153,0.158011,0.231153,0.158011,0.231153,0.158011,1,1.43431,1,0.524154,0.546377,0.416028,0.104786,0.502974,0.710174,0.414504,0.217137,0.250391,0.209811,-3.16107,1.67049,2.29476,3.65531,1.63098,1.11012,0.997358,2.80321,1.2105,1.2485
-52.4459,0.999432,0.0991743,6,63,0,69.9964,-0.396387,-2.02153,0.172966,0.457151,1.2496,0.567149,0.0705459,0.814689,0.349684,2.64037,-2.20959,1.25997,1.05877,1.13729,0.808775,1.15401,1.36144,1.12027,-0.237665,-0.0251255,0.368379,0.486515,-0.136439,-0.162053,-0.132945,-0.804407,-1.01982,-2.10108,0.281071,0.208647,0.326076,0.246689,0.975102,0.0531205,1.33898,2.21871,1.3156,2.11649,0.921398,0.907346,0.923332,0.617149,1.24279,0.831062,0.972384,0.504073,1.00544,1.52241,0.625569,0.572147,0.0950991,0.208915,0.52704,0.501565,0.625569,0.572147,0.386703,0.371162,0.0950991,0.208915,0.199689,0.100901,0.199691,0.100901,0.199691,0.100901,1,1.54682,1,0.535091,0.660855,0.393983,0.099711,0.476549,0.557438,0.394489,0.192137,0.0181018,0.0456564,-2.28693,-0.433198,2.24279,3.55997,2.07631,1.7815,2.02,2.89799,0.975857,0.788512
